"Step","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma1.0-lam1.0-01161659 - response_length/main_chain/mean","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma1.0-lam1.0-01161659 - response_length/main_chain/mean__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma1.0-lam1.0-01161659 - response_length/main_chain/mean__MAX","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma3.0-lam1.0-01161659 - response_length/main_chain/mean","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma3.0-lam1.0-01161659 - response_length/main_chain/mean__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma3.0-lam1.0-01161659 - response_length/main_chain/mean__MAX","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean__MAX"
"140","319.382568359375","319.382568359375","319.382568359375","320.8911437988281","320.8911437988281","320.8911437988281","340.9595642089844","340.9595642089844","340.9595642089844"
"141","289.7903137207031","289.7903137207031","289.7903137207031","317.9598083496094","317.9598083496094","317.9598083496094","331.9959716796875","331.9959716796875","331.9959716796875"
"142","270.32196044921875","270.32196044921875","270.32196044921875","308.43359375","308.43359375","308.43359375","328.7749938964844","328.7749938964844","328.7749938964844"
"143","301.01953125","301.01953125","301.01953125","316.0721130371094","316.0721130371094","316.0721130371094","310.7338562011719","310.7338562011719","310.7338562011719"
"144","299.421875","299.421875","299.421875","329.8607177734375","329.8607177734375","329.8607177734375","328.0857238769531","328.0857238769531","328.0857238769531"
"145","293.3851318359375","293.3851318359375","293.3851318359375","311.34295654296875","311.34295654296875","311.34295654296875","324.61627197265625","324.61627197265625","324.61627197265625"
"146","307.58984375","307.58984375","307.58984375","328.82196044921875","328.82196044921875","328.82196044921875","328.4583435058594","328.4583435058594","328.4583435058594"
"147","292.46875","292.46875","292.46875","309.2115478515625","309.2115478515625","309.2115478515625","328.8125","328.8125","328.8125"
"148","283.4765625","283.4765625","283.4765625","304.471435546875","304.471435546875","304.471435546875","323.66796875","323.66796875","323.66796875"
"149","298.43499755859375","298.43499755859375","298.43499755859375","319.0201721191406","319.0201721191406","319.0201721191406","345.4083251953125","345.4083251953125","345.4083251953125"
"150","335.0392761230469","335.0392761230469","335.0392761230469","361.9624938964844","361.9624938964844","361.9624938964844","351.4750061035156","351.4750061035156","351.4750061035156"
"151","306.125","306.125","306.125","326.59765625","326.59765625","326.59765625","336.19140625","336.19140625","336.19140625"
"152","291.4615478515625","291.4615478515625","291.4615478515625","320.0439147949219","320.0439147949219","320.0439147949219","335.54412841796875","335.54412841796875","335.54412841796875"
"153","302.7552185058594","302.7552185058594","302.7552185058594","317.1287841796875","317.1287841796875","317.1287841796875","348.6111145019531","348.6111145019531","348.6111145019531"
"154","315.9596862792969","315.9596862792969","315.9596862792969","352.5859375","352.5859375","352.5859375","360.3020935058594","360.3020935058594","360.3020935058594"
"155","299.70220947265625","299.70220947265625","299.70220947265625","316.22845458984375","316.22845458984375","316.22845458984375","340.92999267578125","340.92999267578125","340.92999267578125"
"156","328.3349914550781","328.3349914550781","328.3349914550781","328.8303527832031","328.8303527832031","328.8303527832031","331.3387145996094","331.3387145996094","331.3387145996094"
"157","318.8166809082031","318.8166809082031","318.8166809082031","357.366943359375","357.366943359375","357.366943359375","365.8348083496094","365.8348083496094","365.8348083496094"
"158","299.80645751953125","299.80645751953125","299.80645751953125","321.9453125","321.9453125","321.9453125","325.7302551269531","325.7302551269531","325.7302551269531"
"159","295.9038391113281","295.9038391113281","295.9038391113281","311.32501220703125","311.32501220703125","311.32501220703125","317.54327392578125","317.54327392578125","317.54327392578125"
"160","313.57720947265625","313.57720947265625","313.57720947265625","347.0173645019531","347.0173645019531","347.0173645019531","335.9765625","335.9765625","335.9765625"
"161","292.04998779296875","292.04998779296875","292.04998779296875","336.1927185058594","336.1927185058594","336.1927185058594","341.94500732421875","341.94500732421875","341.94500732421875"
"162","337.0913391113281","337.0913391113281","337.0913391113281","351.1026916503906","351.1026916503906","351.1026916503906","361.6767272949219","361.6767272949219","361.6767272949219"
"163","297.67425537109375","297.67425537109375","297.67425537109375","327.4895935058594","327.4895935058594","327.4895935058594","317.6435241699219","317.6435241699219","317.6435241699219"
"164","327.2689514160156","327.2689514160156","327.2689514160156","332.8986511230469","332.8986511230469","332.8986511230469","358.5887145996094","358.5887145996094","358.5887145996094"
"165","303.1785583496094","303.1785583496094","303.1785583496094","330.9791564941406","330.9791564941406","330.9791564941406","343.34765625","343.34765625","343.34765625"
"166","319.1411437988281","319.1411437988281","319.1411437988281","336.21875","336.21875","336.21875","354.4861145019531","354.4861145019531","354.4861145019531"
"167","294.6553955078125","294.6553955078125","294.6553955078125","348.85833740234375","348.85833740234375","348.85833740234375","362.7250061035156","362.7250061035156","362.7250061035156"
"168","273.27734375","273.27734375","273.27734375","290.91217041015625","290.91217041015625","290.91217041015625","311.6052551269531","311.6052551269531","311.6052551269531"
"169","309.1439514160156","309.1439514160156","309.1439514160156","319.9866027832031","319.9866027832031","319.9866027832031","341.08984375","341.08984375","341.08984375"
"170","290.5535583496094","290.5535583496094","290.5535583496094","320.9137878417969","320.9137878417969","320.9137878417969","337.2379150390625","337.2379150390625","337.2379150390625"
"171","297.0992736816406","297.0992736816406","297.0992736816406","328.0362854003906","328.0362854003906","328.0362854003906","339.01251220703125","339.01251220703125","339.01251220703125"
"172","303.1767272949219","303.1767272949219","303.1767272949219","333.006103515625","333.006103515625","333.006103515625","349.150634765625","349.150634765625","349.150634765625"
"173","303.1549987792969","303.1549987792969","303.1549987792969","338.625","338.625","338.625","345.5364685058594","345.5364685058594","345.5364685058594"
"174","309.4907531738281","309.4907531738281","309.4907531738281","316.30767822265625","316.30767822265625","316.30767822265625","340.8258972167969","340.8258972167969","340.8258972167969"
"175","292.3125","292.3125","292.3125","342.67340087890625","342.67340087890625","342.67340087890625","333.346435546875","333.346435546875","333.346435546875"
"176","277.58013916015625","277.58013916015625","277.58013916015625","313.1121826171875","313.1121826171875","313.1121826171875","320.31817626953125","320.31817626953125","320.31817626953125"
"177","303.6370849609375","303.6370849609375","303.6370849609375","345.375","345.375","345.375","314.56817626953125","314.56817626953125","314.56817626953125"
"178","280.0454406738281","280.0454406738281","280.0454406738281","295.8055419921875","295.8055419921875","295.8055419921875","309.6041564941406","309.6041564941406","309.6041564941406"
"179","306.2163391113281","306.2163391113281","306.2163391113281","353.6071472167969","353.6071472167969","353.6071472167969","343.33172607421875","343.33172607421875","343.33172607421875"
"180","323.2887878417969","323.2887878417969","323.2887878417969","339.51470947265625","339.51470947265625","339.51470947265625","323.19921875","323.19921875","323.19921875"
"181","295.2392883300781","295.2392883300781","295.2392883300781","334.9742736816406","334.9742736816406","334.9742736816406","338.9772644042969","338.9772644042969","338.9772644042969"
"182","308.37152099609375","308.37152099609375","308.37152099609375","349.0037841796875","349.0037841796875","349.0037841796875","338.9153137207031","338.9153137207031","338.9153137207031"
"183","300.5439147949219","300.5439147949219","300.5439147949219","349.0625","349.0625","349.0625","337.3310852050781","337.3310852050781","337.3310852050781"
"184","326.21429443359375","326.21429443359375","326.21429443359375","344.22265625","344.22265625","344.22265625","344.004638671875","344.004638671875","344.004638671875"
"185","288.08087158203125","288.08087158203125","288.08087158203125","350.9117736816406","350.9117736816406","350.9117736816406","317.9595642089844","317.9595642089844","317.9595642089844"
"186","284.359375","284.359375","284.359375","330.74609375","330.74609375","330.74609375","322.8828125","322.8828125","322.8828125"
"187","266.7727355957031","266.7727355957031","266.7727355957031","312.6064758300781","312.6064758300781","312.6064758300781","307.1293029785156","307.1293029785156","307.1293029785156"
"188","306.08795166015625","306.08795166015625","306.08795166015625","318.06854248046875","318.06854248046875","318.06854248046875","329.7083435058594","329.7083435058594","329.7083435058594"
"189","319.2916564941406","319.2916564941406","319.2916564941406","341.9166564941406","341.9166564941406","341.9166564941406","334.7368469238281","334.7368469238281","334.7368469238281"
"190","296.0401916503906","296.0401916503906","296.0401916503906","339.65234375","339.65234375","339.65234375","336.28704833984375","336.28704833984375","336.28704833984375"
"191","314.0848083496094","314.0848083496094","314.0848083496094","361.1666564941406","361.1666564941406","361.1666564941406","332.6153869628906","332.6153869628906","332.6153869628906"
"192","312.9903869628906","312.9903869628906","312.9903869628906","364.7791748046875","364.7791748046875","364.7791748046875","326.26251220703125","326.26251220703125","326.26251220703125"
"193","313.8981628417969","313.8981628417969","313.8981628417969","347.6166687011719","347.6166687011719","347.6166687011719","350.49456787109375","350.49456787109375","350.49456787109375"
"194","290.20587158203125","290.20587158203125","290.20587158203125","337.0303039550781","337.0303039550781","337.0303039550781","315.56817626953125","315.56817626953125","315.56817626953125"
"195","292.10870361328125","292.10870361328125","292.10870361328125","349.984375","349.984375","349.984375","309.45001220703125","309.45001220703125","309.45001220703125"
"196","303.5326232910156","303.5326232910156","303.5326232910156","351.5089416503906","351.5089416503906","351.5089416503906","329.4212951660156","329.4212951660156","329.4212951660156"
"197","311.875","311.875","311.875","301.27630615234375","301.27630615234375","301.27630615234375","335.0833435058594","335.0833435058594","335.0833435058594"
"198","307.0375061035156","307.0375061035156","307.0375061035156","320.453125","320.453125","320.453125","323.63970947265625","323.63970947265625","323.63970947265625"
"199","267.5397644042969","267.5397644042969","267.5397644042969","251.9499969482422","251.9499969482422","251.9499969482422","322.89373779296875","322.89373779296875","322.89373779296875"
"200","294.6541748046875","294.6541748046875","294.6541748046875","264.4010314941406","264.4010314941406","264.4010314941406","301.5887145996094","301.5887145996094","301.5887145996094"
"201","313.2916564941406","313.2916564941406","313.2916564941406","258.875","258.875","258.875","314.6435241699219","314.6435241699219","314.6435241699219"
"202","279.9791564941406","279.9791564941406","279.9791564941406","260.2472229003906","260.2472229003906","260.2472229003906","319.9791564941406","319.9791564941406","319.9791564941406"
"203","282.45257568359375","282.45257568359375","282.45257568359375","253.75625610351562","253.75625610351562","253.75625610351562","321.0223083496094","321.0223083496094","321.0223083496094"
"204","287.203125","287.203125","287.203125","259.7159118652344","259.7159118652344","259.7159118652344","307.125","307.125","307.125"
"205","274.9214172363281","274.9214172363281","274.9214172363281","289.75","289.75","289.75","294.65789794921875","294.65789794921875","294.65789794921875"
"206","257.0846862792969","257.0846862792969","257.0846862792969","267.30682373046875","267.30682373046875","267.30682373046875","276.0833435058594","276.0833435058594","276.0833435058594"
"207","303.171875","303.171875","303.171875","291.3367919921875","291.3367919921875","291.3367919921875","335.4569091796875","335.4569091796875","335.4569091796875"
"208","284.35577392578125","284.35577392578125","284.35577392578125","287.0833435058594","287.0833435058594","287.0833435058594","315.8802185058594","315.8802185058594","315.8802185058594"
"209","306.2379150390625","306.2379150390625","306.2379150390625","338.02777099609375","338.02777099609375","338.02777099609375","345.4750061035156","345.4750061035156","345.4750061035156"
"210","273.7421875","273.7421875","273.7421875","317.62890625","317.62890625","317.62890625","309.375","309.375","309.375"
"211","285.63214111328125","285.63214111328125","285.63214111328125","343.66912841796875","343.66912841796875","343.66912841796875","305.37890625","305.37890625","305.37890625"
"212","254.4583282470703","254.4583282470703","254.4583282470703","325.08795166015625","325.08795166015625","325.08795166015625","303.5706481933594","303.5706481933594","303.5706481933594"
"213","289.1700134277344","289.1700134277344","289.1700134277344","337.5","337.5","337.5","310.0340881347656","310.0340881347656","310.0340881347656"
"214","265.01251220703125","265.01251220703125","265.01251220703125","306.604736328125","306.604736328125","306.604736328125","277.6293029785156","277.6293029785156","277.6293029785156"
"215","290.7633972167969","290.7633972167969","290.7633972167969","320.2291564941406","320.2291564941406","320.2291564941406","315.3287048339844","315.3287048339844","315.3287048339844"
"216","285.0326232910156","285.0326232910156","285.0326232910156","327.3387145996094","327.3387145996094","327.3387145996094","298.8489685058594","298.8489685058594","298.8489685058594"
"217","286.4659118652344","286.4659118652344","286.4659118652344","324.257568359375","324.257568359375","324.257568359375","302.5299987792969","302.5299987792969","302.5299987792969"
"218","264.02960205078125","264.02960205078125","264.02960205078125","336.8977355957031","336.8977355957031","336.8977355957031","287.4053039550781","287.4053039550781","287.4053039550781"
"219","300.875","300.875","300.875","315.7069091796875","315.7069091796875","315.7069091796875","302.05645751953125","302.05645751953125","302.05645751953125"
"220","271.67578125","271.67578125","271.67578125","315.92083740234375","315.92083740234375","315.92083740234375","304.1287841796875","304.1287841796875","304.1287841796875"
"221","310.68145751953125","310.68145751953125","310.68145751953125","371.9835510253906","371.9835510253906","371.9835510253906","333.3295593261719","333.3295593261719","333.3295593261719"
"222","303.3214416503906","303.3214416503906","303.3214416503906","341.2727355957031","341.2727355957031","341.2727355957031","315.3699951171875","315.3699951171875","315.3699951171875"
"223","286.07501220703125","286.07501220703125","286.07501220703125","334.9166564941406","334.9166564941406","334.9166564941406","313.8020935058594","313.8020935058594","313.8020935058594"
"224","284.5652160644531","284.5652160644531","284.5652160644531","356.81500244140625","356.81500244140625","356.81500244140625","308.3269348144531","308.3269348144531","308.3269348144531"
"225","305.88360595703125","305.88360595703125","305.88360595703125","368.2916564941406","368.2916564941406","368.2916564941406","321.09765625","321.09765625","321.09765625"
"226","286.3973083496094","286.3973083496094","286.3973083496094","350.4617919921875","350.4617919921875","350.4617919921875","321.13751220703125","321.13751220703125","321.13751220703125"
"227","269.2890625","269.2890625","269.2890625","344.875","344.875","344.875","314.21484375","314.21484375","314.21484375"
"228","282.42999267578125","282.42999267578125","282.42999267578125","360.56500244140625","360.56500244140625","360.56500244140625","333.7200012207031","333.7200012207031","333.7200012207031"
"229","289.9114685058594","289.9114685058594","289.9114685058594","378.4076232910156","378.4076232910156","378.4076232910156","316.76251220703125","316.76251220703125","316.76251220703125"
"230","269.19921875","269.19921875","269.19921875","329.9583435058594","329.9583435058594","329.9583435058594","300.37017822265625","300.37017822265625","300.37017822265625"
"231","308.6157531738281","308.6157531738281","308.6157531738281","344.3125","344.3125","344.3125","324.1354064941406","324.1354064941406","324.1354064941406"
"232","279.3518371582031","279.3518371582031","279.3518371582031","358.953125","358.953125","358.953125","328.6979064941406","328.6979064941406","328.6979064941406"
"233","289.9705810546875","289.9705810546875","289.9705810546875","357.566162109375","357.566162109375","357.566162109375","302.867431640625","302.867431640625","302.867431640625"
"234","272.64422607421875","272.64422607421875","272.64422607421875","352.1018371582031","352.1018371582031","352.1018371582031","315.86248779296875","315.86248779296875","315.86248779296875"
"235","296.22845458984375","296.22845458984375","296.22845458984375","353.8999938964844","353.8999938964844","353.8999938964844","338.46875","338.46875","338.46875"
"236","285.6810302734375","285.6810302734375","285.6810302734375","316.3500061035156","316.3500061035156","316.3500061035156","325.49139404296875","325.49139404296875","325.49139404296875"
"237","289.5170593261719","289.5170593261719","289.5170593261719","331.37054443359375","331.37054443359375","331.37054443359375","305.870361328125","305.870361328125","305.870361328125"
"238","305.0227355957031","305.0227355957031","305.0227355957031","367.0430908203125","367.0430908203125","367.0430908203125","346.6022644042969","346.6022644042969","346.6022644042969"
"239","315.9038391113281","315.9038391113281","315.9038391113281","384.2265625","384.2265625","384.2265625","355.18304443359375","355.18304443359375","355.18304443359375"
"240","324.18548583984375","324.18548583984375","324.18548583984375","363.0984802246094","363.0984802246094","363.0984802246094","347.258056640625","347.258056640625","347.258056640625"
"241","298.0282287597656","298.0282287597656","298.0282287597656","342.2257080078125","342.2257080078125","342.2257080078125","310.84375","310.84375","310.84375"
"242","301.2699890136719","301.2699890136719","301.2699890136719","330.69000244140625","330.69000244140625","330.69000244140625","317.85833740234375","317.85833740234375","317.85833740234375"
"243","293.68951416015625","293.68951416015625","293.68951416015625","330.4439697265625","330.4439697265625","330.4439697265625","329.54998779296875","329.54998779296875","329.54998779296875"
"244","304.57257080078125","304.57257080078125","304.57257080078125","330.368408203125","330.368408203125","330.368408203125","328.441162109375","328.441162109375","328.441162109375"
"245","306.06695556640625","306.06695556640625","306.06695556640625","349.9151916503906","349.9151916503906","349.9151916503906","325.77154541015625","325.77154541015625","325.77154541015625"
"246","332.25","332.25","332.25","371.6000061035156","371.6000061035156","371.6000061035156","334.02734375","334.02734375","334.02734375"
"247","292.5242004394531","292.5242004394531","292.5242004394531","337.3515625","337.3515625","337.3515625","311.6458435058594","311.6458435058594","311.6458435058594"
