"Step","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean__MAX","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch - response_length/main_chain/mean","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch - response_length/main_chain/mean__MIN","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch - response_length/main_chain/mean__MAX"
"229","316.76251220703125","316.76251220703125","316.76251220703125","255.75430297851562","255.75430297851562","255.75430297851562"
"230","300.37017822265625","300.37017822265625","300.37017822265625","227.5607147216797","227.5607147216797","227.5607147216797"
"231","324.1354064941406","324.1354064941406","324.1354064941406","260.70159912109375","260.70159912109375","260.70159912109375"
"232","328.6979064941406","328.6979064941406","328.6979064941406","242.0357208251953","242.0357208251953","242.0357208251953"
"233","302.867431640625","302.867431640625","302.867431640625","268.635009765625","268.635009765625","268.635009765625"
"234","315.86248779296875","315.86248779296875","315.86248779296875","236.51785278320312","236.51785278320312","236.51785278320312"
"235","338.46875","338.46875","338.46875","260.3409118652344","260.3409118652344","260.3409118652344"
"236","325.49139404296875","325.49139404296875","325.49139404296875","231.28878784179688","231.28878784179688","231.28878784179688"
"237","305.870361328125","305.870361328125","305.870361328125","234.7894744873047","234.7894744873047","234.7894744873047"
"238","346.6022644042969","346.6022644042969","346.6022644042969","263.7069091796875","263.7069091796875","263.7069091796875"
"239","355.18304443359375","355.18304443359375","355.18304443359375","267.14654541015625","267.14654541015625","267.14654541015625"
"240","347.258056640625","347.258056640625","347.258056640625","254.81985473632812","254.81985473632812","254.81985473632812"
"241","310.84375","310.84375","310.84375","241.26612854003906","241.26612854003906","241.26612854003906"
"242","317.85833740234375","317.85833740234375","317.85833740234375","248.7268524169922","248.7268524169922","248.7268524169922"
"243","329.54998779296875","329.54998779296875","329.54998779296875","238.6875","238.6875","238.6875"
"244","328.441162109375","328.441162109375","328.441162109375","253.5044708251953","253.5044708251953","253.5044708251953"
"245","325.77154541015625","325.77154541015625","325.77154541015625","248.25","248.25","248.25"
"246","334.02734375","334.02734375","334.02734375","271.54998779296875","271.54998779296875","271.54998779296875"
"247","311.6458435058594","311.6458435058594","311.6458435058594","251.2857208251953","251.2857208251953","251.2857208251953"
"248","315.3467712402344","315.3467712402344","315.3467712402344","248.28787231445312","248.28787231445312","248.28787231445312"
"249","327.1114807128906","327.1114807128906","327.1114807128906","268.0258483886719","268.0258483886719","268.0258483886719"
"250","335.1000061035156","335.1000061035156","335.1000061035156","255.00416564941406","255.00416564941406","255.00416564941406"
"251","334.4201354980469","334.4201354980469","334.4201354980469","258.94696044921875","258.94696044921875","258.94696044921875"
"252","298.20001220703125","298.20001220703125","298.20001220703125","242.484375","242.484375","242.484375"
"253","329.2734375","329.2734375","329.2734375","242.19000244140625","242.19000244140625","242.19000244140625"
"254","303.754638671875","303.754638671875","303.754638671875","240.3076934814453","240.3076934814453","240.3076934814453"
"255","326.5703125","326.5703125","326.5703125","258.4204406738281","258.4204406738281","258.4204406738281"
"256","291.2272644042969","291.2272644042969","291.2272644042969","242.65740966796875","242.65740966796875","242.65740966796875"
"257","293.4700012207031","293.4700012207031","293.4700012207031","239.5625","239.5625","239.5625"
"258","320.0517272949219","320.0517272949219","320.0517272949219","249.18333435058594","249.18333435058594","249.18333435058594"
"259","305.0242004394531","305.0242004394531","305.0242004394531","233.52206420898438","233.52206420898438","233.52206420898438"
"260","316.93182373046875","316.93182373046875","316.93182373046875","222.125","222.125","222.125"
"261","315.6041564941406","315.6041564941406","315.6041564941406","221.31640625","221.31640625","221.31640625"
"262","317.4200134277344","317.4200134277344","317.4200134277344","251.58035278320312","251.58035278320312","251.58035278320312"
"263","317.8857116699219","317.8857116699219","317.8857116699219","234.02499389648438","234.02499389648438","234.02499389648438"
"264","290.90179443359375","290.90179443359375","290.90179443359375","209.8295440673828","209.8295440673828","209.8295440673828"
"265","316.0294189453125","316.0294189453125","316.0294189453125","243.74063110351562","243.74063110351562","243.74063110351562"
"266","299.5161437988281","299.5161437988281","299.5161437988281","221.58482360839844","221.58482360839844","221.58482360839844"
"267","315.4596862792969","315.4596862792969","315.4596862792969","234.6953125","234.6953125","234.6953125"
"268","304.59765625","304.59765625","304.59765625","223.6280517578125","223.6280517578125","223.6280517578125"
"269","297.9375","297.9375","297.9375","217.8482208251953","217.8482208251953","217.8482208251953"
"270","300.37054443359375","300.37054443359375","300.37054443359375","235.02232360839844","235.02232360839844","235.02232360839844"
"271","305.4038391113281","305.4038391113281","305.4038391113281","224.99569702148438","224.99569702148438","224.99569702148438"
"272","315.21759033203125","315.21759033203125","315.21759033203125","230.11111450195312","230.11111450195312","230.11111450195312"
"273","299.3858642578125","299.3858642578125","299.3858642578125","210.9891357421875","210.9891357421875","210.9891357421875"
"274","325.5043029785156","325.5043029785156","325.5043029785156","237.39166259765625","237.39166259765625","237.39166259765625"
"275","326.5535583496094","326.5535583496094","326.5535583496094","250.42916870117188","250.42916870117188","250.42916870117188"
"276","284.125","284.125","284.125","229.6750030517578","229.6750030517578","229.6750030517578"
"277","316.15948486328125","316.15948486328125","316.15948486328125","228.28408813476562","228.28408813476562","228.28408813476562"
"278","311.91204833984375","311.91204833984375","311.91204833984375","230.44711303710938","230.44711303710938","230.44711303710938"
"279","306.8221130371094","306.8221130371094","306.8221130371094","226.2608642578125","226.2608642578125","226.2608642578125"
"280","314.7464294433594","314.7464294433594","314.7464294433594","256.21875","256.21875","256.21875"
"281","316.4038391113281","316.4038391113281","316.4038391113281","229.59239196777344","229.59239196777344","229.59239196777344"
"282","361.1300048828125","361.1300048828125","361.1300048828125","275.5284118652344","275.5284118652344","275.5284118652344"
"283","322.90130615234375","322.90130615234375","322.90130615234375","228.01315307617188","228.01315307617188","228.01315307617188"
"284","317.96429443359375","317.96429443359375","317.96429443359375","244.14352416992188","244.14352416992188","244.14352416992188"
"285","312.5833435058594","312.5833435058594","312.5833435058594","270.0113525390625","270.0113525390625","270.0113525390625"
"286","302.35833740234375","302.35833740234375","302.35833740234375","225.6676788330078","225.6676788330078","225.6676788330078"
"287","312.9200134277344","312.9200134277344","312.9200134277344","244.0775909423828","244.0775909423828","244.0775909423828"
"288","313.4966125488281","313.4966125488281","313.4966125488281","244.0500030517578","244.0500030517578","244.0500030517578"
"289","327.1339416503906","327.1339416503906","327.1339416503906","249.1649932861328","249.1649932861328","249.1649932861328"
"290","309.6470642089844","309.6470642089844","309.6470642089844","253.75625610351562","253.75625610351562","253.75625610351562"
"291","315.67083740234375","315.67083740234375","315.67083740234375","249.88888549804688","249.88888549804688","249.88888549804688"
"292","324.95257568359375","324.95257568359375","324.95257568359375","256.0416564941406","256.0416564941406","256.0416564941406"
"293","329.5375061035156","329.5375061035156","329.5375061035156","262.7864685058594","262.7864685058594","262.7864685058594"
"294","349.13671875","349.13671875","349.13671875","254.69642639160156","254.69642639160156","254.69642639160156"
"295","302.1896667480469","302.1896667480469","302.1896667480469","252.9396514892578","252.9396514892578","252.9396514892578"
"296","303.75","303.75","303.75","262.5336608886719","262.5336608886719","262.5336608886719"
"297","314.6048278808594","314.6048278808594","314.6048278808594","267.4765625","267.4765625","267.4765625"
"298","333.3258972167969","333.3258972167969","333.3258972167969","275.4849853515625","275.4849853515625","275.4849853515625"
"299","322.99652099609375","322.99652099609375","322.99652099609375","260.05645751953125","260.05645751953125","260.05645751953125"
"300","297.2327575683594","297.2327575683594","297.2327575683594","256.52716064453125","256.52716064453125","256.52716064453125"
"301","294.25860595703125","294.25860595703125","294.25860595703125","233.97500610351562","233.97500610351562","233.97500610351562"
"302","310.7462158203125","310.7462158203125","310.7462158203125","246.1999969482422","246.1999969482422","246.1999969482422"
"303","304.741943359375","304.741943359375","304.741943359375","276.8009338378906","276.8009338378906","276.8009338378906"
"304","277.05859375","277.05859375","277.05859375","246.34848022460938","246.34848022460938","246.34848022460938"
"305","336.6420593261719","336.6420593261719","336.6420593261719","260.62945556640625","260.62945556640625","260.62945556640625"
"306","321.57257080078125","321.57257080078125","321.57257080078125","285.49554443359375","285.49554443359375","285.49554443359375"
"307","312.50445556640625","312.50445556640625","312.50445556640625","263.867431640625","263.867431640625","263.867431640625"
"308","300.2408447265625","300.2408447265625","300.2408447265625","256.51470947265625","256.51470947265625","256.51470947265625"
"309","289.2708435058594","289.2708435058594","289.2708435058594","246.30555725097656","246.30555725097656","246.30555725097656"
"310","299.74554443359375","299.74554443359375","299.74554443359375","259.5958251953125","259.5958251953125","259.5958251953125"
"311","320.6586608886719","320.6586608886719","320.6586608886719","269.6549987792969","269.6549987792969","269.6549987792969"
"312","318.3489685058594","318.3489685058594","318.3489685058594","282.77154541015625","282.77154541015625","282.77154541015625"
"313","292.8416748046875","292.8416748046875","292.8416748046875","248.18055725097656","248.18055725097656","248.18055725097656"
"314","322.06060791015625","322.06060791015625","322.06060791015625","289.7661437988281","289.7661437988281","289.7661437988281"
"315","283.0740661621094","283.0740661621094","283.0740661621094","248.703125","248.703125","248.703125"
"316","307.1129150390625","307.1129150390625","307.1129150390625","260.64654541015625","260.64654541015625","260.64654541015625"
"317","308.25","308.25","308.25","271.16070556640625","271.16070556640625","271.16070556640625"
"318","324.20001220703125","324.20001220703125","324.20001220703125","254.67410278320312","254.67410278320312","254.67410278320312"
"319","314.5849914550781","314.5849914550781","314.5849914550781","264.8152160644531","264.8152160644531","264.8152160644531"
"320","308.0625","308.0625","308.0625","284.0913391113281","284.0913391113281","284.0913391113281"
"321","303.3708190917969","303.3708190917969","303.3708190917969","256.8699951171875","256.8699951171875","256.8699951171875"
"322","311.7708435058594","311.7708435058594","311.7708435058594","263.9212951660156","263.9212951660156","263.9212951660156"
"323","303.1105651855469","303.1105651855469","303.1105651855469","272.80804443359375","272.80804443359375","272.80804443359375"
"324","349.0450134277344","349.0450134277344","349.0450134277344","279.0648193359375","279.0648193359375","279.0648193359375"
"325","293.3315124511719","293.3315124511719","293.3315124511719","267.6822814941406","267.6822814941406","267.6822814941406"
"326","308.0887145996094","308.0887145996094","308.0887145996094","263.7250061035156","263.7250061035156","263.7250061035156"
"327","333.93499755859375","333.93499755859375","333.93499755859375","279.6805419921875","279.6805419921875","279.6805419921875"
"328","296.0089416503906","296.0089416503906","296.0089416503906","276.40625","276.40625","276.40625"
"329","288.90625","288.90625","288.90625","271.2788391113281","271.2788391113281","271.2788391113281"
"330","310.69000244140625","310.69000244140625","310.69000244140625","258.90216064453125","258.90216064453125","258.90216064453125"
"331","320.5240478515625","320.5240478515625","320.5240478515625","270.0138854980469","270.0138854980469","270.0138854980469"
"332","335.37017822265625","335.37017822265625","335.37017822265625","272.9458312988281","272.9458312988281","272.9458312988281"
"333","308.8349914550781","308.8349914550781","308.8349914550781","271.0403137207031","271.0403137207031","271.0403137207031"
"334","290.15216064453125","290.15216064453125","290.15216064453125","249.8794708251953","249.8794708251953","249.8794708251953"
"335","340.577392578125","340.577392578125","340.577392578125","268.5178527832031","268.5178527832031","268.5178527832031"
"336","322.18304443359375","322.18304443359375","322.18304443359375","281.4673767089844","281.4673767089844","281.4673767089844"
"337","337.8011474609375","337.8011474609375","337.8011474609375","273.3221130371094","273.3221130371094","273.3221130371094"
"338","285.8413391113281","285.8413391113281","285.8413391113281","240.64224243164062","240.64224243164062","240.64224243164062"
"339","329.4711608886719","329.4711608886719","329.4711608886719","286.2880554199219","286.2880554199219","286.2880554199219"
"340","302.25","302.25","302.25","278.9510803222656","278.9510803222656","278.9510803222656"
"341","302.9958190917969","302.9958190917969","302.9958190917969","267.116943359375","267.116943359375","267.116943359375"
"342","310.2208251953125","310.2208251953125","310.2208251953125","256.0874938964844","256.0874938964844","256.0874938964844"
"343","284.2327575683594","284.2327575683594","284.2327575683594","251.82691955566406","251.82691955566406","251.82691955566406"
"344","289.39422607421875","289.39422607421875","289.39422607421875","247.9130401611328","247.9130401611328","247.9130401611328"
"345","324","324","324","295.370361328125","295.370361328125","295.370361328125"
"346","343.70001220703125","343.70001220703125","343.70001220703125","292.3125","292.3125","292.3125"
"347","332.0927429199219","332.0927429199219","332.0927429199219","288.4151916503906","288.4151916503906","288.4151916503906"
"348","342.6118469238281","342.6118469238281","342.6118469238281","297.5104064941406","297.5104064941406","297.5104064941406"
"349","335.3365478515625","335.3365478515625","335.3365478515625","283.48748779296875","283.48748779296875","283.48748779296875"
"350","330.9310302734375","330.9310302734375","330.9310302734375","300.5","300.5","300.5"
"351","341.4599914550781","341.4599914550781","341.4599914550781","293.4838562011719","293.4838562011719","293.4838562011719"
"352","367.79998779296875","367.79998779296875","367.79998779296875","311.54742431640625","311.54742431640625","311.54742431640625"
"353","322.3550109863281","322.3550109863281","322.3550109863281","282.6290283203125","282.6290283203125","282.6290283203125"
"354","334.3009338378906","334.3009338378906","334.3009338378906","266.2916564941406","266.2916564941406","266.2916564941406"
"355","313.2950134277344","313.2950134277344","313.2950134277344","252.0260467529297","252.0260467529297","252.0260467529297"
"356","311.629638671875","311.629638671875","311.629638671875","252.15625","252.15625","252.15625"
"357","361.29327392578125","361.29327392578125","361.29327392578125","290.8062438964844","290.8062438964844","290.8062438964844"
"358","316.6071472167969","316.6071472167969","316.6071472167969","302.4937438964844","302.4937438964844","302.4937438964844"
"359","337.2083435058594","337.2083435058594","337.2083435058594","273.5597839355469","273.5597839355469","273.5597839355469"
"360","371.2989196777344","371.2989196777344","371.2989196777344","279.80950927734375","279.80950927734375","279.80950927734375"
"361","356.1534118652344","356.1534118652344","356.1534118652344","267.5833435058594","267.5833435058594","267.5833435058594"
"362","329.004638671875","329.004638671875","329.004638671875","269.0227355957031","269.0227355957031","269.0227355957031"
"363","349.94000244140625","349.94000244140625","349.94000244140625","274.82757568359375","274.82757568359375","274.82757568359375"
"364","364.2109375","364.2109375","364.2109375","277.0694580078125","277.0694580078125","277.0694580078125"
"365","340.1129150390625","340.1129150390625","340.1129150390625","276.0625","276.0625","276.0625"
"366","372.3026428222656","372.3026428222656","372.3026428222656","291.4134521484375","291.4134521484375","291.4134521484375"
